assay_component_name	technological_target_type_sub	chnm	casn	stkc	stkc_unit	apid	rowi	coli	wllt	wllq	conc	rval	srcf
CEETOX_H295R_ESTRADIOL	Estradiol	4-Chloro-2-methylphenol	1570-64-5	100	mM	10Jun2015.Plate.20	3	5	t	1	33.33333333	0.14	2900-TO3 165 DR 10Jun2015 Plate 20A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Chloro-2-methylphenol	1570-64-5	100	mM	10Jun2015.Plate.20	2	4	t	1	100	0.19	2900-TO3 165 DR 10Jun2015 Plate 20A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Chloro-2-methylphenol	1570-64-5	100	mM	10Jun2015.Plate.20	2	5	t	1	100	0.2	2900-TO3 165 DR 10Jun2015 Plate 20A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	7	6	t	1	0.411522634	1.22	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	7	11	t	1	0.411522634	0.09	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	7	10	t	1	0.411522634	0.12	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	7	7	t	1	0.411522634	1.3	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	6	7	t	1	1.234567901	1.18	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	6	11	t	1	1.234567901	0.09	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	6	6	t	1	1.234567901	1.07	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	6	10	t	1	1.234567901	0.1	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	5	6	t	1	3.703666667	1.27	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	5	10	t	1	3.703666667	0.1	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	5	11	t	1	3.703666667	0.11	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	5	7	t	1	3.703666667	1.13	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	4	7	t	1	11.111	1.55	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	4	11	t	1	11.111	0.11	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	4	6	t	1	11.111	1.35	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	4	10	t	1	11.111	0.11	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	3	11	t	1	33.33333333	0.13	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	3	7	t	1	33.33333333	3.02	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	3	6	t	1	33.33333333	2.28	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	3	10	t	1	33.33333333	0.19	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	2	11	t	1	100	0.2	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	10Jun2015.Plate.33	2	10	t	1	100	0.2	2900-TO3 165 DR 10Jun2015 Plate 33A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	2	7	t	1	100	2.82	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Iodophenol	540-38-5	100	mM	03Sep2014.Plate.14	2	6	t	1	100	3.01	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	7	11	t	1	0.411522634	0.14	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	7	7	t	1	0.411522634	1.37	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	7	10	t	1	0.411522634	0.08	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	7	6	t	1	0.411522634	1.26	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	6	10	t	1	1.234567901	0.13	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	6	7	t	1	1.234567901	1.16	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	6	11	t	1	1.234567901	0.14	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	6	6	t	1	1.234567901	1.05	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	5	6	t	1	3.703666667	1.2	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	5	10	t	1	3.703666667	0.11	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	5	7	t	1	3.703666667	1.27	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	5	11	t	1	3.703666667	0.13	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	4	10	t	1	11.111	0.09	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	4	6	t	1	11.111	1.32	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	4	11	t	1	11.111	0.12	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	4	7	t	1	11.111	1.45	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	3	7	t	1	33.33333333	1.95	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	3	11	t	1	33.33333333	0.17	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	3	6	t	1	33.33333333	1.88	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	3	10	t	1	33.33333333	0.15	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	2	6	t	1	100	3.15	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	2	10	t	1	100	0.15	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	03Sep2014.Plate.12	2	7	t	1	100	3.07	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 12_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4-Pentylphenol	14938-35-3	100	mM	10Jun2015.Plate.31	2	11	t	1	100	0.19	2900-TO3 165 DR 10Jun2015 Plate 31A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	7	11	t	1	0.411522634	0.11	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	7	10	t	1	0.411522634	0.11	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	6	10	t	1	1.234567901	0.11	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	6	11	t	1	1.234567901	0.08	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	5	10	t	1	3.703703704	0.11	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	5	11	t	1	3.703703704	0.08	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	4	10	t	1	11.11111111	0.1	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	4	11	t	1	11.11111111	0.09	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	3	10	t	1	33.33333333	0.1	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	3	11	t	1	33.33333333	0.08	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	2	11	t	1	100	0.05	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4,4'-Diaminobiphenyl methane	101-77-9	100	mM	26Mar2014.Plate.8	2	10	t	1	100	0.06	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	7	6	t	1	0.411522634	0.12	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	7	5	t	1	0.411522634	1.38	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	7	7	t	1	0.411522634	0.11	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	7	4	t	1	0.411522634	1.84	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	6	5	t	1	1.234567901	1.39	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	6	6	t	1	1.234567901	0.11	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	6	4	t	1	1.234567901	1.55	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	6	7	t	1	1.234567901	0.11	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	5	4	t	1	3.703666667	1.49	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	5	7	t	1	3.703666667	0.07	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	5	6	t	1	3.703666667	0.09	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	5	5	t	1	3.703666667	1.44	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	4	5	t	1	11.111	1.83	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	4	7	t	1	11.111	0.08	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	4	4	t	1	11.111	1.81	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	4	6	t	1	11.111	0.1	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	3	7	t	1	33.33333333	0.1	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	3	5	t	1	33.33333333	2.2	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	3	4	t	1	33.33333333	2.17	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	3	6	t	1	33.33333333	0.09	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	2	5	t	1	100	1.91	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	2	7	t	1	100	0.12	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	03Sep2014.Plate.3	2	4	t	1	100	2.02	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 3_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	4'-Acetylbiphenyl	92-91-1	100	mM	10Jun2015.Plate.22	2	6	t	1	100	0.12	2900-TO3 165 DR 10Jun2015 Plate 22B.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	7	9	t	1	0.411522634	0.18	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	7	8	t	1	0.411522634	0.178	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	6	8	t	1	1.234567901	0.256	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	6	9	t	1	1.234567901	0.146	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	5	8	t	1	3.703703704	0.176	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	5	9	t	1	3.703703704	0.201	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	4	8	t	1	11.11111111	0.202	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	4	9	t	1	11.11111111	0.175	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	3	9	t	1	33.33333333	0.148	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	3	8	t	1	33.33333333	0.228	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	2	8	t	1	100	0.151	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid	50594-66-6	100	mM	20130320.Plate.5	2	9	t	1	100	0.129	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	7	8	t	1	0.411111111	0.56	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	7	9	t	1	0.411111111	0.5	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	6	9	t	1	1.233333333	0.62	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	6	8	t	1	1.233333333	0.64	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	5	9	t	1	3.7	0.64	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	5	8	t	1	3.7	0.66	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	4	8	t	1	11.1	0.72	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	4	9	t	1	11.1	0.83	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	3	8	t	1	33.3	0.84	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	3	9	t	1	33.3	1.03	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	2	9	t	1	99.9	1.55	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	5-Amino-2-methylphenol	2835-95-2	99.9000015258789	mM	02Apr2014.Plate.21	2	8	t	1	99.9	1.63	2900-100644 TO3 DR 02Apr2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	6-Methoxy-2-benzothiazolamine	1747-60-0	100	mM	10Jun2015.Plate.41	7	7	t	1	0.411522634	0.15	2900-TO3 165 DR 10Jun2015 Plate 41A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	6-Methoxy-2-benzothiazolamine	1747-60-0	100	mM	10Jun2015.Plate.41	7	6	t	1	0.411522634	0.18	2900-TO3 165 DR 10Jun2015 Plate 41A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	6-Methoxy-2-benzothiazolamine	1747-60-0	100	mM	03Sep2014.Plate.21	7	9	t	1	0.411522634	1.08	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	6-Methoxy-2-benzothiazolamine	1747-60-0	100	mM	03Sep2014.Plate.21	7	8	t	1	0.411522634	1.2	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 21_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	6-Methoxy-2-benzothiazolamine	1747-60-0	100	mM	10Jun2015.Plate.41	6	6	t	1	1.234567901	0.19	2900-TO3 165 DR 10Jun2015 Plate 41A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	6-Methoxy-2-benzothiazolamine	1747-60-0	100	mM	03Sep2014.Plate.21	6	8	t	1	1.234567901	1.11	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 21_Cyprotex.csv
